date,frame,sell_amount,buy_amount,contracted_amount,tokyo_price
2025/10/7,29,24405700,25972450,18239850,11.76
2025/10/7,30,23847150,25559150,18148900,13.91
2025/10/7,31,23045100,24963800,17582600,15.15
2025/10/7,32,22197700,24888100,17449650,15.38
2025/10/7,33,21935450,25086950,17350050,15.96
2025/10/7,34,21561550,25060550,17367050,16.63
2025/10/7,35,20857750,24608800,16898200,16.19
2025/10/7,36,20774000,24423150,16751250,16.19
2025/10/7,37,20789500,24343800,16647900,16.19
2025/10/7,38,21256100,24181950,16421400,16.19
2025/10/7,39,21400600,23914150,16267250,15.5
2025/10/7,40,21641800,23360050,15800950,15.28
2025/10/7,41,21387200,22735550,15201700,14.97
2025/10/7,42,21350650,22505700,14980300,13.51
2025/10/7,43,21651950,22429950,14957450,13.5
2025/10/7,44,21934750,22145600,14703600,11.99
2025/10/7,45,21648200,22409500,14454700,11.97
2025/10/7,46,21602650,22152900,14282700,11.32
2025/10/7,47,21060800,21722700,13863400,11.32
2025/10/7,48,21136950,20793400,13606200,10.85
2025/10/8,1,19780350,21797200,13781550,11.42
2025/10/8,2,20574150,21831050,13816700,10.98
2025/10/8,3,20847350,22138050,13877100,10.79
2025/10/8,4,21082950,21968300,13828800,10.79
2025/10/8,5,21440650,21920450,13865200,10.71
2025/10/8,6,21314150,21935850,13657650,10.79
2025/10/8,7,21112050,22093200,13733050,10.85
2025/10/8,8,21031000,22140050,13761500,10.84
2025/10/8,9,20822250,21898650,13694500,10.96
2025/10/8,10,20646900,21791150,13571150,11
2025/10/8,11,19803650,21439250,12815600,11.27
2025/10/8,12,19726300,21444000,12843100,11.27
2025/10/8,13,19690200,21672800,12956250,11.86
2025/10/8,14,20440050,21821050,13317800,11.39
2025/10/8,15,21740150,23292950,14445250,11.5
2025/10/8,16,22642850,24430800,15432900,11.24
2025/10/8,17,24460650,25866400,17130850,11
2025/10/8,18,24696000,27012200,18040050,11.1
2025/10/8,19,25049950,27738800,18711250,11.5
2025/10/8,20,25733450,28246750,19379150,11.5
2025/10/8,21,26494100,28041050,19729300,11
2025/10/8,22,26914650,28144450,20124200,10.97
2025/10/8,23,27016800,28402800,20359750,11
2025/10/8,24,26855000,28471450,20391700,11.02
2025/10/8,25,27337950,27731950,20272900,10.73
2025/10/8,26,27003300,27453950,20202000,10.69
2025/10/8,27,25552200,27572100,19876550,11
2025/10/8,28,24523250,27750450,19447750,11.5
2025/10/8,29,23574800,27525750,19097550,13.55
2025/10/8,30,23081150,27421000,19140350,15.2
2025/10/8,31,22250150,26728850,18573100,15.95
2025/10/8,32,21310800,26894500,18358150,17.34
2025/10/8,33,20977000,27851600,18574950,18.62
2025/10/8,34,20287650,27762200,18134400,18.62
2025/10/8,35,20141900,27167200,17916200,18.62
2025/10/8,36,20118900,26840550,17723750,18.62
2025/10/8,37,19748400,26143400,17187750,18.62
2025/10/8,38,20066300,25603950,17039050,17.75
2025/10/8,39,19716250,25120750,16484550,17.12
2025/10/8,40,19369200,24546700,16290250,17.83
2025/10/8,41,18560750,23374650,15366400,17.81
2025/10/8,42,18951550,23092400,15229400,15.31
2025/10/8,43,19309350,23098300,15180750,15.25
2025/10/8,44,19432900,22997350,14847600,15.01
2025/10/8,45,19594300,23294450,14737150,14.8
2025/10/8,46,19999950,22837300,14481500,12.01
2025/10/8,47,19513000,22345700,14125800,11.5
2025/10/8,48,19437600,21471100,13844850,11.11
2025/10/9,1,19455600,21944300,13932650,11.47
2025/10/9,2,20810650,22122600,13785150,11
2025/10/9,3,21133500,22606300,13776450,10.73
2025/10/9,4,21162150,22762450,13827050,10.84
2025/10/9,5,21200750,22703450,13763050,10.84
2025/10/9,6,20929300,22828050,13694150,11.02
2025/10/9,7,20620550,22954000,13636750,11.25
2025/10/9,8,20493100,22974200,13584100,11.27
2025/10/9,9,20455600,22582250,13479150,11.25
2025/10/9,10,20210700,22700200,13387550,11.39
2025/10/9,11,19414850,22263850,12758750,11.72
2025/10/9,12,19312250,22403750,12862550,11.79
2025/10/9,13,19103250,22464800,12837400,12.52
2025/10/9,14,19865700,22618600,13349000,11.39
2025/10/9,15,21435350,23467600,14159050,11.39
2025/10/9,16,22228850,24099700,14734050,11.39
2025/10/9,17,23736850,25341650,16543550,11.62
2025/10/9,18,23770050,26102150,17352250,15.31
2025/10/9,19,24248750,26844450,17955850,15.34
2025/10/9,20,25047950,26828050,18530900,17
2025/10/9,21,25683550,26428000,18774050,15.38
2025/10/9,22,26225150,26438800,18898950,15.38
2025/10/9,23,26607100,26653550,19156450,15.23
2025/10/9,24,26900750,26468150,19243150,15.17
2025/10/9,25,27856350,25855100,19056000,11.31
2025/10/9,26,27730700,25925100,18912050,11.39
2025/10/9,27,26819200,26234600,18984450,11.76
2025/10/9,28,26009350,26264550,18666400,11.9
2025/10/9,29,25436150,25710300,18421950,11.66
2025/10/9,30,24323300,25351500,17867100,12.34
2025/10/9,31,23175800,24947750,17427050,12.34
2025/10/9,32,21693500,25122750,17201800,15.31
2025/10/9,33,20958400,25318400,17327500,16.74
2025/10/9,34,20900400,25388050,17147000,17.34
2025/10/9,35,20498400,24984200,16760050,17.34
2025/10/9,36,20474300,24820150,16515200,17
2025/10/9,37,19551700,24170750,15932850,16.74
2025/10/9,38,20165900,23960050,15744850,16.74
2025/10/9,39,20713050,23452750,15527100,14.82
2025/10/9,40,20883050,22993900,15101150,13.22
2025/10/9,41,20281500,22304650,14629250,12.96
2025/10/9,42,20476500,22112700,14385500,12.02
2025/10/9,43,20745350,22161200,14363600,12.02
2025/10/9,44,20637350,21900450,14202750,11.59
2025/10/9,45,20132900,22187950,13986550,12.09
2025/10/9,46,20340900,21873150,13812450,11.85
2025/10/9,47,20029400,21463900,13459700,11.5
2025/10/9,48,20027000,20568250,13215200,11.21
2025/10/10,1,20029100,21111850,13388500,11.26
2025/10/10,2,20527050,21294200,13463400,11.01
2025/10/10,3,20936300,21610600,13578150,11
2025/10/10,4,21207050,21435900,13727350,10.96
2025/10/10,5,21320700,21338650,13588600,11
2025/10/10,6,21082750,21491150,13431600,11
2025/10/10,7,20766200,21647000,13287850,11
2025/10/10,8,20396050,21705550,13204750,11
2025/10/10,9,20308350,21355750,13080100,11
2025/10/10,10,20095650,21413600,13001650,11
2025/10/10,11,19315650,20900850,12291150,11.08
2025/10/10,12,19150050,20929450,12186900,11.2
2025/10/10,13,19334000,21014750,12102300,11.25
2025/10/10,14,20543900,21394750,13019450,11
2025/10/10,15,22320500,22275450,14771400,11
2025/10/10,16,23973250,23487000,16023650,11
2025/10/10,17,26434350,24933300,17747900,11
2025/10/10,18,27245200,25789000,18520200,10.94
2025/10/10,19,27859250,26706000,19233700,10.9
2025/10/10,20,28643150,26855300,19812950,10.84
2025/10/10,21,29279950,26557750,20041900,10.73
2025/10/10,22,29683800,26762050,20401550,10.8
2025/10/10,23,30405250,27529350,20491100,11
2025/10/10,24,30093500,27365350,20342750,11
2025/10/10,25,30499950,26712000,19951850,11
2025/10/10,26,29924000,26471800,19614900,11
2025/10/10,27,28810500,26886950,19896200,11
2025/10/10,28,27434350,26712500,19312050,11.03
2025/10/10,29,26262650,25524150,18790200,10.89
2025/10/10,30,25007750,25067850,18088400,10.98
2025/10/10,31,23170650,23849450,16906900,11.28
2025/10/10,32,21776400,23567000,15827250,15.22
2025/10/10,33,21719400,23822800,16054600,16.19
2025/10/10,34,20586000,23994550,15948300,16.19
2025/10/10,35,20826250,23650250,15669400,15.38
2025/10/10,36,20694150,23647250,15558350,15.98
2025/10/10,37,20424050,23570800,15338850,15.41
2025/10/10,38,19821950,23100450,15244750,15.13
2025/10/10,39,19830250,22788550,14777850,14.29
2025/10/10,40,20081850,22360150,14421050,13.04
2025/10/10,41,19393950,21736200,13832850,13.02
2025/10/10,42,19058200,21351050,13503400,12.38
2025/10/10,43,19120900,21346200,13550900,12
2025/10/10,44,18847950,21158750,13413300,11.88
2025/10/10,45,18590450,21568150,13166650,13.01
2025/10/10,46,18686550,21434450,13046500,13.2
2025/10/10,47,18210200,21153800,12855100,13
2025/10/10,48,17932900,20271250,12782800,11.63
2025/10/11,1,18018050,17330150,12756400,11.09
2025/10/11,2,18701150,17480700,12675050,11.26
2025/10/11,3,19363950,18179700,12878500,11.14
2025/10/11,4,19509800,18326100,12766800,11.11
2025/10/11,5,19610200,18279500,12718300,10.99
2025/10/11,6,19432850,18401250,12686450,11.21
2025/10/11,7,18994450,18760700,12658400,11.81
2025/10/11,8,18753500,18673400,12642400,12.01
2025/10/11,9,18644850,18807600,12657300,12.12
2025/10/11,10,18360800,18442650,12604450,12.01
2025/10/11,11,17557800,17819400,11913700,12.01
2025/10/11,12,17849950,17735750,11984500,12
2025/10/11,13,18405450,17735350,12138550,12.15
2025/10/11,14,19286850,17796150,12544900,10.9
2025/10/11,15,20679100,18128150,13464250,10.62
2025/10/11,16,21392250,18608400,13767150,10.9
2025/10/11,17,21977600,19495450,14279500,10.9
2025/10/11,18,22225450,20150700,14692600,10.9
2025/10/11,19,22734500,20819900,15140000,10.9
2025/10/11,20,23078950,21069400,15368800,11.9
2025/10/11,21,23109050,21575600,15672850,14.23
2025/10/11,22,23101200,21789500,15894800,14.59
2025/10/11,23,23096150,22296100,15920800,14.56
2025/10/11,24,23015800,22409100,15791600,14.59
2025/10/11,25,23251600,22239750,15820100,14.59
2025/10/11,26,23019650,22072400,15652600,14.62
2025/10/11,27,22638400,21772650,15709550,14.8
2025/10/11,28,22271650,21237600,15373900,14.71
2025/10/11,29,21801500,21018850,15172650,14.71
2025/10/11,30,21199050,20326350,14959450,14.68
2025/10/11,31,20405650,19345750,14306350,14.56
2025/10/11,32,20093800,19394750,13932850,12.86
2025/10/11,33,20507450,19261700,14147350,13.01
2025/10/11,34,19928350,19318550,14174450,13.91
2025/10/11,35,19693050,19374750,14164950,13.91
2025/10/11,36,20020650,19386350,14201800,13.91
2025/10/11,37,19955350,19357400,14250200,14.02
2025/10/11,38,20423000,19235800,14051800,13.91
2025/10/11,39,19512850,19217700,13877250,13.71
2025/10/11,40,19688550,19178300,13699050,13.5
2025/10/11,41,19511000,19207600,13546300,13.02
2025/10/11,42,19563050,18559800,13189800,12.74
2025/10/11,43,19515050,19008750,13109450,12.86
2025/10/11,44,19666400,18571950,12939850,11.96
2025/10/11,45,19582500,18878750,12811450,11.96
2025/10/11,46,19766550,18492100,12682050,10.97
2025/10/11,47,19215650,17781650,12487500,10.77
2025/10/11,48,19183550,16748200,12651200,10.68
2025/10/12,1,18573100,18526800,13006100,10.76
2025/10/12,2,19587700,18740550,13002450,10.76
2025/10/12,3,20027550,19052950,13059700,10.52
2025/10/12,4,20326800,18864700,13010000,10.48
2025/10/12,5,20216250,18754800,13074000,10.76
2025/10/12,6,19783850,18836950,12829950,10.76
2025/10/12,7,19345800,18999350,12733650,10.76
2025/10/12,8,19176350,19148350,12766850,10.76
2025/10/12,9,19220150,19356500,12867300,10.76
2025/10/12,10,19038450,19212050,12754150,10.78
2025/10/12,11,19381050,18377200,12014750,10.83
2025/10/12,12,18857600,18470350,12209550,10.91
2025/10/12,13,20040300,18413750,12391350,10.76
2025/10/12,14,21125700,18468550,12979100,10.75
2025/10/12,15,23093650,18727600,13714900,10.4
2025/10/12,16,24722850,18978100,14317250,10.06
2025/10/12,17,26103400,19822250,15034950,9.64
2025/10/12,18,27295700,20423350,15685800,9.46
2025/10/12,19,27890650,20859200,16044150,9.1
2025/10/12,20,28767200,21231650,16506750,8.76
2025/10/12,21,29225850,21712000,16890450,8.75
2025/10/12,22,29421100,21908650,17197400,8.65
2025/10/12,23,29292400,22247900,17401200,8.91
2025/10/12,24,28995050,22335200,17354300,8.95
2025/10/12,25,28748250,22358850,17313050,9.3
2025/10/12,26,28012500,22166550,16896150,9.62
2025/10/12,27,27739850,21662700,16478000,9.84
2025/10/12,28,26803600,21114250,15878600,10.4
2025/10/12,29,25702450,20868650,15631700,10.49
2025/10/12,30,25110750,20720900,15178450,10.5
2025/10/12,31,22929850,20355250,14968400,10.8
2025/10/12,32,22327900,20462200,14678050,10.91
2025/10/12,33,21662900,20750750,14866950,11.43
2025/10/12,34,20688850,21224650,14671500,13.2
2025/10/12,35,20645950,21044150,14799550,14.59
2025/10/12,36,20118150,21431650,15031200,15.46
2025/10/12,37,19756800,21606200,15147400,15.86
2025/10/12,38,20139700,21410200,14996850,15.86
2025/10/12,39,19585800,21542250,14786950,15.86
2025/10/12,40,19852750,21347550,14646000,15.34
2025/10/12,41,19573100,21319500,14477000,14.71
2025/10/12,42,19739500,20959050,14228050,14.68
2025/10/12,43,19941500,21266400,14092200,13.01
2025/10/12,44,19444850,20928650,13766900,14.5
2025/10/12,45,19401200,20741150,13668800,14.53
2025/10/12,46,19682350,20299250,13405850,14.53
2025/10/12,47,19141950,19699300,13042600,12.05
2025/10/12,48,19287900,18242050,13049750,11.69
2025/10/13,1,17605300,17015150,12980150,11.83
2025/10/13,2,18677650,17069750,13055600,10.96
2025/10/13,3,18957800,17367650,13078900,10.92
2025/10/13,4,19118050,17168500,13054850,10.91
2025/10/13,5,19246500,17112650,12998850,10.49
2025/10/13,6,19110800,17329550,13036850,10.49
2025/10/13,7,18759250,17366250,12939150,10.49
2025/10/13,8,18537850,17511050,12885450,10.52
2025/10/13,9,18415900,17672650,12939050,10.54
2025/10/13,10,18103150,17602200,12946400,10.57
2025/10/13,11,17185850,16900050,12151550,11
2025/10/13,12,17312400,16968400,12271700,11.25
2025/10/13,13,18128350,17091950,12515100,10.91
2025/10/13,14,18370900,17384550,12657050,10.73
2025/10/13,15,19720700,17640900,13291150,10.6
2025/10/13,16,20719500,18250700,13903050,10.58
2025/10/13,17,21795100,19167300,14329950,10.62
2025/10/13,18,22108600,19768650,14955750,10.62
2025/10/13,19,22260650,20564450,15540050,10.91
2025/10/13,20,22977700,21088950,16155450,10.58
2025/10/13,21,23631250,21408250,16594150,10.53
2025/10/13,22,24049200,21583000,16886400,10.61
2025/10/13,23,24254600,21829900,17123100,10.62
2025/10/13,24,24231700,21771000,17087900,10.68
2025/10/13,25,24529000,21461850,17185600,10.53
2025/10/13,26,23921350,21299350,17032400,10.58
2025/10/13,27,23861250,21576800,16825500,10.91
2025/10/13,28,22988000,21187250,16427750,10.91
2025/10/13,29,22211400,20922600,16221850,11.22
2025/10/13,30,21932850,20633850,15964550,12.5
2025/10/13,31,20820900,20513450,15601200,14.57
2025/10/13,32,19694950,20742850,15412450,15.65
2025/10/13,33,19154700,21348200,15768950,15.65
2025/10/13,34,18212300,21742000,15662250,18.34
2025/10/13,35,17894800,21900100,15339250,18.34
2025/10/13,36,17645000,22331200,15278500,18.34
2025/10/13,37,17491450,22172850,15152100,18.34
2025/10/13,38,17833850,21934800,15173450,18.34
2025/10/13,39,17874250,21642650,15196150,18.34
2025/10/13,40,18036850,21251150,15137450,17.34
2025/10/13,41,18161900,20823850,14721300,16
2025/10/13,42,18405050,20263850,14281250,15.65
2025/10/13,43,17967400,20427100,14225400,15
2025/10/13,44,18057750,20202900,14047650,14.42
2025/10/13,45,18164400,20157250,13871700,14.65
2025/10/13,46,18656400,19730100,13394400,12.92
2025/10/13,47,17740700,18973100,12986200,12.5
2025/10/13,48,17373300,17643200,12830350,10.91
2025/10/14,1,16611450,17955800,13039300,11.27
2025/10/14,2,17058700,18298000,12980350,11.27
2025/10/14,3,17655400,18666200,13034250,11.14
2025/10/14,4,17863700,18571800,13004150,11.1
2025/10/14,5,17797000,18666450,12920050,11.41
2025/10/14,6,17475850,18884000,12846900,11.41
2025/10/14,7,17482050,19078000,12938050,10.98
2025/10/14,8,17170700,19242050,12716750,11.41
2025/10/14,9,16951450,19185150,12648500,11.41
2025/10/14,10,16588350,19136800,12553100,11.41
2025/10/14,11,15873050,18619250,11843850,11.81
2025/10/14,12,15826150,18762000,11906150,11.58
2025/10/14,13,16182500,19052700,12341850,12.36
2025/10/14,14,16930200,19377100,12869800,11.41
2025/10/14,15,18145000,19947950,13754550,11.41
2025/10/14,16,18733400,20529900,14627900,11.25
2025/10/14,17,20062300,21888900,16034600,10.9
2025/10/14,18,20244050,22626600,16654100,11
2025/10/14,19,20396950,23558200,17366250,12.38
2025/10/14,20,21104450,23689050,17744350,11.38
2025/10/14,21,21659400,23849800,18076400,11.38
2025/10/14,22,21795400,24117250,18226100,11.66
2025/10/14,23,22098450,24555400,18313950,12.16
2025/10/14,24,22096150,24644850,18358950,12.38
2025/10/14,25,22315950,23336350,18055300,11.38
2025/10/14,26,21756450,23066550,17801200,11.3
2025/10/14,27,21020800,24188000,18168350,15
2025/10/14,28,20582150,24155650,18125200,16.76
2025/10/14,29,19918100,24016000,17722700,18.43
2025/10/14,30,19299750,24120900,17364950,18.43
2025/10/14,31,18871550,24037200,17017950,18.43
2025/10/14,32,17744250,24426750,16159750,19
2025/10/14,33,17658550,24759450,16156950,18.51
2025/10/14,34,17363850,24672750,15986850,18.51
2025/10/14,35,17543400,23740950,15964100,18.51
2025/10/14,36,17610000,23365600,15998300,18.44
2025/10/14,37,17694700,23286100,16111950,18.44
2025/10/14,38,17802600,23085450,15917250,18.44
2025/10/14,39,17431300,22529950,15720900,18.43
2025/10/14,40,17623300,21900400,15831600,18.43
2025/10/14,41,16281400,20843050,14572700,18.51
2025/10/14,42,16260850,20203150,14579850,18.43
2025/10/14,43,16022350,20161700,14040100,17.28
2025/10/14,44,16164850,19547950,13707200,14.6
2025/10/14,45,16248550,19739750,13661500,14.8
2025/10/14,46,16529700,19216700,13550150,13.3
2025/10/14,47,16195200,18960050,13305500,12.68
2025/10/14,48,15990900,17681300,12815850,11.71
2025/10/15,1,15479150,18290550,12982700,14.57
2025/10/15,2,16028250,18749450,12855800,14.45
2025/10/15,3,16376350,19052100,12599150,12.03
2025/10/15,4,16467350,18776350,12521950,12.03
2025/10/15,5,16494050,18875350,12528150,11.88
2025/10/15,6,16195650,18993800,12564650,11.8
2025/10/15,7,16081650,19336200,12870300,13
2025/10/15,8,15844250,19451450,12951900,13
2025/10/15,9,15793200,19023600,12897350,13
2025/10/15,10,16104300,18811300,12830000,14.45
2025/10/15,11,15502600,18507000,12194600,14.51
2025/10/15,12,15577800,18654650,12250850,14.51
2025/10/15,13,15357750,18854900,12328550,14.68
2025/10/15,14,15904100,19476450,12713250,14.57
2025/10/15,15,16639200,20268000,13361700,14.51
2025/10/15,16,17169850,20780450,13610050,14.45
2025/10/15,17,18932650,22191250,15185350,11.8
2025/10/15,18,19260650,23654400,16161000,14.68
2025/10/15,19,20272500,24038400,17149900,17.34
2025/10/15,20,21078600,24093450,17545450,14.68
2025/10/15,21,21735900,24126550,17979150,14.38
2025/10/15,22,22189250,24266200,18244200,11.66
2025/10/15,23,22324200,24533550,18376000,12.63
2025/10/15,24,22495700,24565100,18431550,12.63
2025/10/15,25,22699300,23674050,18527700,11.66
2025/10/15,26,22283200,23612900,18313550,12.31
2025/10/15,27,21585500,23917950,18094200,14.57
2025/10/15,28,20705450,24252800,17898150,18.71
2025/10/15,29,19637650,24098650,17413100,18.71
2025/10/15,30,19218000,24254450,17219400,18.71
2025/10/15,31,18477800,24010350,16535300,18.71
2025/10/15,32,18807950,24134250,16363100,18.71
2025/10/15,33,19244050,24277750,16334350,18.72
2025/10/15,34,18632450,24190750,15917450,19
2025/10/15,35,18113550,23728800,15826800,18.71
2025/10/15,36,18099150,23821200,15681150,18.72
2025/10/15,37,18276150,23395200,15726350,18.71
2025/10/15,38,18060150,23156500,15721550,18.71
2025/10/15,39,18208750,22668250,15893550,18.71
2025/10/15,40,18104300,21896600,15662250,18.51
2025/10/15,41,17332400,20700550,14919050,18.51
2025/10/15,42,17296400,20204550,14580950,17
2025/10/15,43,17210350,19786900,13935900,14.82
2025/10/15,44,17073350,19180650,13709350,14.54
2025/10/15,45,16996900,19290950,13316150,14.71
2025/10/15,46,17535900,18925350,13302400,12.57
2025/10/15,47,17245500,18606650,13151350,12.01
2025/10/15,48,17058700,17628150,12855950,11.4
2025/10/16,1,16652500,17798850,13283050,11.28
2025/10/16,2,17313800,18257750,13289150,10.92
2025/10/16,3,17205750,18552550,13219600,10.92
2025/10/16,4,17256450,18439950,13076600,10.91
2025/10/16,5,17301100,18443350,13077900,10.9
2025/10/16,6,17083400,18596550,13054400,10.92
2025/10/16,7,16876500,18641750,13094850,11.14
2025/10/16,8,16707450,18664500,13062750,11.2
2025/10/16,9,16482200,18452600,13030400,11.48
2025/10/16,10,16347250,18343800,13018900,11.66
2025/10/16,11,15688450,18351750,12450000,11.95
2025/10/16,12,15605350,18391350,12700400,11.95
2025/10/16,13,15672700,18506700,12781600,11.95
2025/10/16,14,15870300,18958200,12935800,12
2025/10/16,15,16113450,19415850,13255250,12
2025/10/16,16,16018200,20066100,13482650,14
2025/10/16,17,16901650,21283850,14695250,14.07
2025/10/16,18,16946250,22588650,15387700,17.28
2025/10/16,19,17587600,23713500,16232050,17.5
2025/10/16,20,18142600,24167950,16619000,17.4
